"","sample","percentage","reads","children_reads","rank","taxid","name","date"
"344","eICh24_03",0.05,4,1,"O",189776,"Thermomicrobiales",Feb 2023
"345","eICh24_03",0.08,6,1,"O",292629,"Anaerolineales",Feb 2023
"346","eICh24_03",0.06,5,1,"O",475963,"Caldilineales",Feb 2023
"347","eICh24_03",0.35,27,1,"O",68933,"Thermales",Feb 2023
"348","eICh24_03",0.32,25,1,"O",118964,"Deinococcales",Feb 2023
"349","eICh24_03",0.06,5,1,"O",1663425,"Fimbriimonadales",Feb 2023
"350","eICh24_03",1.67,130,1,"O",200644,"Flavobacteriales",Feb 2023
"351","eICh24_03",1.05,82,1,"O",171549,"Bacteroidales",Feb 2023
"352","eICh24_03",0.86,67,1,"O",768507,"Cytophagales",Feb 2023
"353","eICh24_03",0.3,23,1,"O",1853229,"Chitinophagales",Feb 2023
"354","eICh24_03",0.24,19,1,"O",200666,"Sphingobacteriales",Feb 2023
"355","eICh24_03",0.39,30,1,"O",191411,"Chlorobiales",Feb 2023
"356","eICh24_03",0.12,9,1,"O",795748,"Ignavibacteriales",Feb 2023
"357","eICh24_03",0.06,5,1,"O",219686,"Gemmatimonadales",Feb 2023
"358","eICh24_03",0.04,3,1,"O",218872,"Fibrobacterales",Feb 2023
"359","eICh24_03",0.6,47,1,"O",51291,"Chlamydiales",Feb 2023
"360","eICh24_03",0.3,23,1,"O",112,"Planctomycetales",Feb 2023
"361","eICh24_03",0.06,5,1,"O",666506,"Phycisphaerales",Feb 2023
"362","eICh24_03",0.09,7,1,"O",415000,"Opitutales",Feb 2023
"363","eICh24_03",0.05,4,1,"O",415001,"Puniceicoccales",Feb 2023
"364","eICh24_03",0.08,6,1,"O",48461,"Verrucomicrobiales",Feb 2023
"365","eICh24_03",0.06,5,1,"O",717963,"Methylacidiphilales",Feb 2023
"366","eICh24_03",0.9,70,1,"O",136,"Spirochaetales",Feb 2023
"367","eICh24_03",0.15,12,0,"O",1643686,"Brachyspirales",Feb 2023
"368","eICh24_03",0.44,34,1,"O",2419,"Thermotogales",Feb 2023
"369","eICh24_03",0.09,7,1,"O",1643946,"Kosmotogales",Feb 2023
"370","eICh24_03",0.09,7,1,"O",1643947,"Petrotogales",Feb 2023
"371","eICh24_03",0.33,26,1,"O",32069,"Aquificales",Feb 2023
"372","eICh24_03",0.08,6,1,"O",1485951,"Desulfurobacteriales",Feb 2023
"373","eICh24_03",0.23,18,1,"O",204433,"Acidobacteriales",Feb 2023
"374","eICh24_03",0.06,5,1,"O",332160,"Solibacterales",Feb 2023
"375","eICh24_03",0.36,28,1,"O",203491,"Fusobacteriales",Feb 2023
"376","eICh24_03",0.21,16,1,"O",189778,"Nitrospirales",Feb 2023
"377","eICh24_03",0.15,12,1,"O",649776,"Synergistales",Feb 2023
"378","eICh24_03",0.13,10,1,"O",191393,"Deferribacterales",Feb 2023
"379","eICh24_03",0.13,10,1,"O",188710,"Thermodesulfobacteriales",Feb 2023
"380","eICh24_03",0.04,3,1,"O",1783344,"Endomicrobiales",Feb 2023
"381","eICh24_03",0.04,3,1,"O",641854,"Elusimicrobiales",Feb 2023
"382","eICh24_03",0.06,5,1,"O",189769,"Chrysiogenales",Feb 2023
"383","eICh24_03",0.03,2,0,"O",693072,"Caldisericales",Feb 2023
"384","eICh24_03",0.04,3,0,"O",203487,"Dictyoglomales",Feb 2023
"385","eICh24_04",6.58,517,1,"O",91347,"Enterobacterales",Feb 2023
"386","eICh24_04",2.47,194,1,"O",72274,"Pseudomonadales",Feb 2023
"387","eICh24_04",1.53,120,1,"O",135622,"Alteromonadales",Feb 2023
"388","eICh24_04",1.03,81,1,"O",135614,"Xanthomonadales",Feb 2023
"389","eICh24_04",1.03,81,1,"O",135625,"Pasteurellales",Feb 2023
"390","eICh24_04",0.74,58,1,"O",135619,"Oceanospirillales",Feb 2023
"391","eICh24_04",0.73,57,1,"O",135623,"Vibrionales",Feb 2023
"392","eICh24_04",0.71,56,1,"O",72273,"Thiotrichales",Feb 2023
"393","eICh24_04",0.71,56,1,"O",135613,"Chromatiales",Feb 2023
"394","eICh24_04",0.39,31,1,"O",118969,"Legionellales",Feb 2023
"395","eICh24_04",0.31,24,1,"O",135624,"Aeromonadales",Feb 2023
"396","eICh24_04",0.29,23,1,"O",1706369,"Cellvibrionales",Feb 2023
"397","eICh24_04",0.17,13,1,"O",135618,"Methylococcales",Feb 2023
"398","eICh24_04",0.08,6,1,"O",1240482,"Orbales",Feb 2023
"399","eICh24_04",0.05,4,1,"O",1775403,"Nevskiales",Feb 2023
"400","eICh24_04",0.04,3,0,"O",135615,"Cardiobacteriales",Feb 2023
"401","eICh24_04",3.21,252,1,"O",356,"Rhizobiales",Feb 2023
"402","eICh24_04",1.25,98,1,"O",766,"Rickettsiales",Feb 2023
"403","eICh24_04",1.08,85,1,"O",204455,"Rhodobacterales",Feb 2023
"404","eICh24_04",0.97,76,1,"O",204441,"Rhodospirillales",Feb 2023
"405","eICh24_04",0.94,74,1,"O",204457,"Sphingomonadales",Feb 2023
"406","eICh24_04",0.29,23,1,"O",204458,"Caulobacterales",Feb 2023
"407","eICh24_04",0.1,8,1,"O",54526,"Pelagibacterales",Feb 2023
"408","eICh24_04",0.06,5,1,"O",255473,"Parvularculales",Feb 2023
"409","eICh24_04",0.06,5,1,"O",1191478,"Magnetococcales",Feb 2023
"410","eICh24_04",4.08,321,1,"O",80840,"Burkholderiales",Feb 2023
"411","eICh24_04",0.59,46,1,"O",206351,"Neisseriales",Feb 2023
"412","eICh24_04",0.31,24,1,"O",206389,"Rhodocyclales",Feb 2023
"413","eICh24_04",0.2,16,1,"O",32003,"Nitrosomonadales",Feb 2023
"414","eICh24_04",0.06,5,1,"O",119069,"Hydrogenophilales",Feb 2023
"415","eICh24_04",2.16,170,1,"O",213849,"Campylobacterales",Feb 2023
"416","eICh24_04",0.04,3,0,"O",235899,"Nautiliales",Feb 2023
"417","eICh24_04",0.56,44,1,"O",29,"Myxococcales",Feb 2023
"418","eICh24_04",0.47,37,1,"O",213115,"Desulfovibrionales",Feb 2023
"419","eICh24_04",0.39,31,1,"O",69541,"Desulfuromonadales",Feb 2023
"420","eICh24_04",0.32,25,1,"O",213118,"Desulfobacterales",Feb 2023
"421","eICh24_04",0.17,13,1,"O",213462,"Syntrophobacterales",Feb 2023
"422","eICh24_04",0.14,11,1,"O",213481,"Bdellovibrionales",Feb 2023
"423","eICh24_04",0.1,8,1,"O",213113,"Desulfurellales",Feb 2023
"424","eICh24_04",0.06,5,1,"O",453227,"Desulfarculales",Feb 2023
"425","eICh24_04",0.14,11,1,"O",225057,"Acidithiobacillales",Feb 2023
"426","eICh24_04",4.88,384,1,"O",1385,"Bacillales",Feb 2023
"427","eICh24_04",4.27,336,1,"O",186826,"Lactobacillales",Feb 2023
"428","eICh24_04",2.76,217,1,"O",186802,"Clostridiales",Feb 2023
"429","eICh24_04",0.75,59,1,"O",68295,"Thermoanaerobacterales",Feb 2023
"430","eICh24_04",0.19,15,1,"O",53433,"Halanaerobiales",Feb 2023
"431","eICh24_04",0.06,5,1,"O",485256,"Natranaerobiales",Feb 2023
"432","eICh24_04",0.18,14,1,"O",909929,"Selenomonadales",Feb 2023
"433","eICh24_04",0.09,7,1,"O",1843488,"Acidaminococcales",Feb 2023
"434","eICh24_04",0.09,7,1,"O",1843489,"Veillonellales",Feb 2023
"435","eICh24_04",0.13,10,1,"O",526525,"Erysipelotrichales",Feb 2023
"436","eICh24_04",0.13,10,1,"O",1737405,"Tissierellales",Feb 2023
"437","eICh24_04",0.05,4,1,"O",1676649,"Limnochordales",Feb 2023
"438","eICh24_04",3.21,252,1,"O",85007,"Corynebacteriales",Feb 2023
"439","eICh24_04",1.77,139,1,"O",85006,"Micrococcales",Feb 2023
"440","eICh24_04",0.93,73,1,"O",85004,"Bifidobacteriales",Feb 2023
"441","eICh24_04",0.93,73,1,"O",85011,"Streptomycetales",Feb 2023
"442","eICh24_04",0.56,44,1,"O",85009,"Propionibacteriales",Feb 2023
"443","eICh24_04",0.56,44,1,"O",85010,"Pseudonocardiales",Feb 2023
"444","eICh24_04",0.27,21,1,"O",85008,"Micromonosporales",Feb 2023
"445","eICh24_04",0.24,19,1,"O",2037,"Actinomycetales",Feb 2023
"446","eICh24_04",0.23,18,1,"O",85012,"Streptosporangiales",Feb 2023
"447","eICh24_04",0.13,10,1,"O",1643682,"Geodermatophilales",Feb 2023
"448","eICh24_04",0.11,9,1,"O",85013,"Frankiales",Feb 2023
"449","eICh24_04",0.06,5,1,"O",85014,"Glycomycetales",Feb 2023
"450","eICh24_04",0.06,5,1,"O",414714,"Catenulisporales",Feb 2023
"451","eICh24_04",0.06,5,1,"O",622452,"Kineosporiales",Feb 2023
"452","eICh24_04",0.06,5,1,"O",1643683,"Acidothermales",Feb 2023
"453","eICh24_04",0.06,5,1,"O",1643684,"Nakamurellales",Feb 2023
"454","eICh24_04",0.2,16,1,"O",1643822,"Eggerthellales",Feb 2023
"455","eICh24_04",0.17,13,1,"O",84999,"Coriobacteriales",Feb 2023
"456","eICh24_04",0.1,8,1,"O",84993,"Acidimicrobiales",Feb 2023
"457","eICh24_04",0.08,6,1,"O",84996,"Rubrobacterales",Feb 2023
"458","eICh24_04",0.06,5,1,"O",588673,"Solirubrobacterales",Feb 2023
"459","eICh24_04",0.83,65,1,"O",1890424,"Synechococcales",Feb 2023
"460","eICh24_04",0.37,29,1,"O",1150,"Oscillatoriales",Feb 2023
"461","eICh24_04",0.28,22,1,"O",1118,"Chroococcales",Feb 2023
"462","eICh24_04",0.33,26,1,"O",1161,"Nostocales",Feb 2023
"463","eICh24_04",0.1,8,1,"O",52604,"Pleurocapsales",Feb 2023
"464","eICh24_04",0.09,7,1,"O",307595,"Gloeobacterales",Feb 2023
"465","eICh24_04",0.05,4,0,"O",1890505,"Chroococcidiopsidales",Feb 2023
"466","eICh24_04",1.16,91,1,"O",2085,"Mycoplasmatales",Feb 2023
"467","eICh24_04",0.33,26,1,"O",186328,"Entomoplasmatales",Feb 2023
"468","eICh24_04",0.19,15,0,"O",186329,"Acholeplasmatales",Feb 2023
"469","eICh24_04",0.22,17,1,"O",1202465,"Dehalococcoidales",Feb 2023
"470","eICh24_04",0.17,13,1,"O",32064,"Chloroflexales",Feb 2023
"471","eICh24_04",0.06,5,1,"O",85001,"Sphaerobacterales",Feb 2023
"472","eICh24_04",0.06,5,1,"O",189776,"Thermomicrobiales",Feb 2023
"473","eICh24_04",0.08,6,1,"O",292629,"Anaerolineales",Feb 2023
"474","eICh24_04",0.06,5,1,"O",475963,"Caldilineales",Feb 2023
"475","eICh24_04",0.36,28,1,"O",68933,"Thermales",Feb 2023
"476","eICh24_04",0.32,25,1,"O",118964,"Deinococcales",Feb 2023
"477","eICh24_04",0.06,5,1,"O",1663425,"Fimbriimonadales",Feb 2023
"478","eICh24_04",1.68,132,1,"O",200644,"Flavobacteriales",Feb 2023
"479","eICh24_04",1.08,85,1,"O",171549,"Bacteroidales",Feb 2023
"480","eICh24_04",0.85,67,1,"O",768507,"Cytophagales",Feb 2023
"481","eICh24_04",0.29,23,1,"O",1853229,"Chitinophagales",Feb 2023
"482","eICh24_04",0.24,19,1,"O",200666,"Sphingobacteriales",Feb 2023
"483","eICh24_04",0.38,30,1,"O",191411,"Chlorobiales",Feb 2023
"484","eICh24_04",0.1,8,1,"O",795748,"Ignavibacteriales",Feb 2023
"485","eICh24_04",0.06,5,1,"O",218872,"Fibrobacterales",Feb 2023
"486","eICh24_04",0.06,5,1,"O",219686,"Gemmatimonadales",Feb 2023
"487","eICh24_04",0.9,71,1,"O",136,"Spirochaetales",Feb 2023
"488","eICh24_04",0.15,12,0,"O",1643686,"Brachyspirales",Feb 2023
"489","eICh24_04",0.47,37,1,"O",51291,"Chlamydiales",Feb 2023
"490","eICh24_04",0.09,7,1,"O",415000,"Opitutales",Feb 2023
"491","eICh24_04",0.06,5,1,"O",415001,"Puniceicoccales",Feb 2023
"492","eICh24_04",0.09,7,1,"O",717963,"Methylacidiphilales",Feb 2023
"493","eICh24_04",0.08,6,1,"O",48461,"Verrucomicrobiales",Feb 2023
"494","eICh24_04",0.29,23,1,"O",112,"Planctomycetales",Feb 2023
"495","eICh24_04",0.06,5,1,"O",666506,"Phycisphaerales",Feb 2023
"496","eICh24_04",0.48,38,1,"O",2419,"Thermotogales",Feb 2023
"497","eICh24_04",0.1,8,0,"O",1643947,"Petrotogales",Feb 2023
"498","eICh24_04",0.09,7,1,"O",1643946,"Kosmotogales",Feb 2023
"499","eICh24_04",0.32,25,1,"O",32069,"Aquificales",Feb 2023
"500","eICh24_04",0.09,7,1,"O",1485951,"Desulfurobacteriales",Feb 2023
"501","eICh24_04",0.38,30,1,"O",203491,"Fusobacteriales",Feb 2023
"502","eICh24_04",0.23,18,1,"O",204433,"Acidobacteriales",Feb 2023
"503","eICh24_04",0.06,5,1,"O",332160,"Solibacterales",Feb 2023
"504","eICh24_04",0.19,15,1,"O",189778,"Nitrospirales",Feb 2023
"505","eICh24_04",0.14,11,1,"O",191393,"Deferribacterales",Feb 2023
"506","eICh24_04",0.14,11,1,"O",188710,"Thermodesulfobacteriales",Feb 2023
"507","eICh24_04",0.13,10,1,"O",649776,"Synergistales",Feb 2023
"508","eICh24_04",0.04,3,1,"O",641854,"Elusimicrobiales",Feb 2023
"509","eICh24_04",0.04,3,1,"O",1783344,"Endomicrobiales",Feb 2023
"510","eICh24_04",0.06,5,1,"O",189769,"Chrysiogenales",Feb 2023
"511","eICh24_04",0.05,4,1,"O",693072,"Caldisericales",Feb 2023
"512","eICh24_04",0.04,3,1,"O",203487,"Dictyoglomales",Feb 2023
"513","eICh24_05",8.16,452,1,"O",91347,"Enterobacterales",Mar 2023
"514","eICh24_05",3.23,179,1,"O",72274,"Pseudomonadales",Mar 2023
"515","eICh24_05",2.01,111,1,"O",135622,"Alteromonadales",Mar 2023
"516","eICh24_05",1.43,79,1,"O",135625,"Pasteurellales",Mar 2023
"517","eICh24_05",1.25,69,1,"O",135614,"Xanthomonadales",Mar 2023
"518","eICh24_05",0.96,53,1,"O",135623,"Vibrionales",Mar 2023
"519","eICh24_05",0.94,52,1,"O",72273,"Thiotrichales",Mar 2023
"520","eICh24_05",0.94,52,1,"O",135619,"Oceanospirillales",Mar 2023
"521","eICh24_05",0.81,45,1,"O",135613,"Chromatiales",Mar 2023
"522","eICh24_05",0.58,32,1,"O",118969,"Legionellales",Mar 2023
"523","eICh24_05",0.38,21,1,"O",135624,"Aeromonadales",Mar 2023
"524","eICh24_05",0.34,19,1,"O",1706369,"Cellvibrionales",Mar 2023
"525","eICh24_05",0.18,10,0,"O",135618,"Methylococcales",Mar 2023
"526","eICh24_05",0.07,4,1,"O",135615,"Cardiobacteriales",Mar 2023
"527","eICh24_05",0.07,4,0,"O",1240482,"Orbales",Mar 2023
"528","eICh24_05",0.04,2,0,"O",1775403,"Nevskiales",Mar 2023
"529","eICh24_05",3.52,195,1,"O",356,"Rhizobiales",Mar 2023
"530","eICh24_05",1.59,88,1,"O",766,"Rickettsiales",Mar 2023
"531","eICh24_05",1.14,63,1,"O",204457,"Sphingomonadales",Mar 2023
"532","eICh24_05",1.12,62,1,"O",204441,"Rhodospirillales",Mar 2023
"533","eICh24_05",0.96,53,1,"O",204455,"Rhodobacterales",Mar 2023
"534","eICh24_05",0.34,19,1,"O",204458,"Caulobacterales",Mar 2023
"535","eICh24_05",0.14,8,1,"O",54526,"Pelagibacterales",Mar 2023
"536","eICh24_05",0.07,4,0,"O",1191478,"Magnetococcales",Mar 2023
"537","eICh24_05",0.04,2,1,"O",255473,"Parvularculales",Mar 2023
"538","eICh24_05",4.97,275,1,"O",80840,"Burkholderiales",Mar 2023
"539","eICh24_05",0.63,35,1,"O",206351,"Neisseriales",Mar 2023
"540","eICh24_05",0.34,19,1,"O",206389,"Rhodocyclales",Mar 2023
"541","eICh24_05",0.29,16,1,"O",32003,"Nitrosomonadales",Mar 2023
"542","eICh24_05",0.07,4,0,"O",119069,"Hydrogenophilales",Mar 2023
"543","eICh24_05",2.66,147,1,"O",213849,"Campylobacterales",Mar 2023
"544","eICh24_05",0.04,2,0,"O",235899,"Nautiliales",Mar 2023
"545","eICh24_05",0.63,35,1,"O",29,"Myxococcales",Mar 2023
"546","eICh24_05",0.51,28,1,"O",213115,"Desulfovibrionales",Mar 2023
"547","eICh24_05",0.4,22,1,"O",69541,"Desulfuromonadales",Mar 2023
"548","eICh24_05",0.29,16,1,"O",213118,"Desulfobacterales",Mar 2023
"549","eICh24_05",0.2,11,1,"O",213481,"Bdellovibrionales",Mar 2023
"550","eICh24_05",0.18,10,1,"O",213462,"Syntrophobacterales",Mar 2023
"551","eICh24_05",0.07,4,1,"O",453227,"Desulfarculales",Mar 2023
"552","eICh24_05",0.05,3,0,"O",213113,"Desulfurellales",Mar 2023
"553","eICh24_05",0.2,11,1,"O",225057,"Acidithiobacillales",Mar 2023
"554","eICh24_05",6.14,340,1,"O",1385,"Bacillales",Mar 2023
"555","eICh24_05",5.8,321,1,"O",186826,"Lactobacillales",Mar 2023
"556","eICh24_05",2.94,163,1,"O",186802,"Clostridiales",Mar 2023
"557","eICh24_05",0.87,48,1,"O",68295,"Thermoanaerobacterales",Mar 2023
"558","eICh24_05",0.2,11,1,"O",53433,"Halanaerobiales",Mar 2023
"559","eICh24_05",0.04,2,0,"O",485256,"Natranaerobiales",Mar 2023
"560","eICh24_05",0.22,12,1,"O",909929,"Selenomonadales",Mar 2023
"561","eICh24_05",0.13,7,1,"O",1843489,"Veillonellales",Mar 2023
"562","eICh24_05",0.04,2,0,"O",1843488,"Acidaminococcales",Mar 2023
"563","eICh24_05",0.16,9,1,"O",526525,"Erysipelotrichales",Mar 2023
"564","eICh24_05",0.16,9,1,"O",1737405,"Tissierellales",Mar 2023
"565","eICh24_05",0.02,1,0,"O",1676649,"Limnochordales",Mar 2023
"566","eICh24_05",3.43,190,1,"O",85007,"Corynebacteriales",Mar 2023
"567","eICh24_05",1.79,99,1,"O",85006,"Micrococcales",Mar 2023
"568","eICh24_05",1.12,62,1,"O",85011,"Streptomycetales",Mar 2023
"569","eICh24_05",1.03,57,1,"O",85004,"Bifidobacteriales",Mar 2023
"570","eICh24_05",0.69,38,1,"O",85010,"Pseudonocardiales",Mar 2023
"571","eICh24_05",0.47,26,1,"O",85009,"Propionibacteriales",Mar 2023
"572","eICh24_05",0.29,16,0,"O",85008,"Micromonosporales",Mar 2023
"573","eICh24_05",0.23,13,1,"O",2037,"Actinomycetales",Mar 2023
"574","eICh24_05",0.2,11,1,"O",85012,"Streptosporangiales",Mar 2023
"575","eICh24_05",0.13,7,0,"O",85013,"Frankiales",Mar 2023
"576","eICh24_05",0.09,5,0,"O",1643682,"Geodermatophilales",Mar 2023
"577","eICh24_05",0.05,3,0,"O",414714,"Catenulisporales",Mar 2023
"578","eICh24_05",0.05,3,0,"O",622452,"Kineosporiales",Mar 2023
"579","eICh24_05",0.04,2,0,"O",1643683,"Acidothermales",Mar 2023
"580","eICh24_05",0.04,2,0,"O",1643684,"Nakamurellales",Mar 2023
"581","eICh24_05",0.02,1,0,"O",85014,"Glycomycetales",Mar 2023
"582","eICh24_05",0.23,13,1,"O",84999,"Coriobacteriales",Mar 2023
"583","eICh24_05",0.23,13,1,"O",1643822,"Eggerthellales",Mar 2023
"584","eICh24_05",0.07,4,0,"O",84996,"Rubrobacterales",Mar 2023
"585","eICh24_05",0.07,4,1,"O",84993,"Acidimicrobiales",Mar 2023
"586","eICh24_05",0.05,3,0,"O",588673,"Solirubrobacterales",Mar 2023
"587","eICh24_05",1.07,59,1,"O",1890424,"Synechococcales",Mar 2023
"588","eICh24_05",0.4,22,1,"O",1150,"Oscillatoriales",Mar 2023
"589","eICh24_05",0.38,21,1,"O",1118,"Chroococcales",Mar 2023
"590","eICh24_05",0.38,21,1,"O",1161,"Nostocales",Mar 2023
"591","eICh24_05",0.07,4,1,"O",307595,"Gloeobacterales",Mar 2023
"592","eICh24_05",0.04,2,0,"O",52604,"Pleurocapsales",Mar 2023
"593","eICh24_05",0.04,2,0,"O",1890505,"Chroococcidiopsidales",Mar 2023
"594","eICh24_05",1.57,87,1,"O",2085,"Mycoplasmatales",Mar 2023
"595","eICh24_05",0.45,25,1,"O",186328,"Entomoplasmatales",Mar 2023
"596","eICh24_05",0.31,17,1,"O",186329,"Acholeplasmatales",Mar 2023
"597","eICh24_05",0.4,22,1,"O",118964,"Deinococcales",Mar 2023
"598","eICh24_05",0.36,20,1,"O",68933,"Thermales",Mar 2023
"599","eICh24_05",0.22,12,0,"O",1202465,"Dehalococcoidales",Mar 2023
"600","eICh24_05",0.16,9,1,"O",32064,"Chloroflexales",Mar 2023
"601","eICh24_05",0.04,2,0,"O",189776,"Thermomicrobiales",Mar 2023
"602","eICh24_05",0.02,1,0,"O",85001,"Sphaerobacterales",Mar 2023
"603","eICh24_05",0.05,3,1,"O",475963,"Caldilineales",Mar 2023
"604","eICh24_05",0.04,2,0,"O",292629,"Anaerolineales",Mar 2023
"605","eICh24_05",0.04,2,1,"O",1663425,"Fimbriimonadales",Mar 2023
"606","eICh24_05",1.93,107,1,"O",200644,"Flavobacteriales",Mar 2023
"607","eICh24_05",1.16,64,1,"O",171549,"Bacteroidales",Mar 2023
"608","eICh24_05",0.87,48,1,"O",768507,"Cytophagales",Mar 2023
"609","eICh24_05",0.29,16,1,"O",200666,"Sphingobacteriales",Mar 2023
"610","eICh24_05",0.22,12,1,"O",1853229,"Chitinophagales",Mar 2023
"611","eICh24_05",0.42,23,1,"O",191411,"Chlorobiales",Mar 2023
"612","eICh24_05",0.09,5,1,"O",795748,"Ignavibacteriales",Mar 2023
"613","eICh24_05",0.05,3,1,"O",219686,"Gemmatimonadales",Mar 2023
"614","eICh24_05",0.02,1,0,"O",218872,"Fibrobacterales",Mar 2023
"615","eICh24_05",1.1,61,1,"O",136,"Spirochaetales",Mar 2023
"616","eICh24_05",0.18,10,1,"O",1643686,"Brachyspirales",Mar 2023
"617","eICh24_05",0.51,28,1,"O",51291,"Chlamydiales",Mar 2023
"618","eICh24_05",0.09,5,1,"O",415000,"Opitutales",Mar 2023
"619","eICh24_05",0.05,3,0,"O",415001,"Puniceicoccales",Mar 2023
"620","eICh24_05",0.05,3,0,"O",717963,"Methylacidiphilales",Mar 2023
"621","eICh24_05",0.07,4,0,"O",48461,"Verrucomicrobiales",Mar 2023
"622","eICh24_05",0.23,13,1,"O",112,"Planctomycetales",Mar 2023
"623","eICh24_05",0.05,3,1,"O",666506,"Phycisphaerales",Mar 2023
"624","eICh24_05",0.47,26,1,"O",2419,"Thermotogales",Mar 2023
"625","eICh24_05",0.11,6,1,"O",1643947,"Petrotogales",Mar 2023
"626","eICh24_05",0.07,4,0,"O",1643946,"Kosmotogales",Mar 2023
"627","eICh24_05",0.4,22,1,"O",203491,"Fusobacteriales",Mar 2023
"628","eICh24_05",0.33,18,1,"O",32069,"Aquificales",Mar 2023
"629","eICh24_05",0.04,2,0,"O",1485951,"Desulfurobacteriales",Mar 2023
"630","eICh24_05",0.2,11,1,"O",204433,"Acidobacteriales",Mar 2023
"631","eICh24_05",0.02,1,0,"O",332160,"Solibacterales",Mar 2023
"632","eICh24_05",0.2,11,1,"O",189778,"Nitrospirales",Mar 2023
"633","eICh24_05",0.16,9,1,"O",191393,"Deferribacterales",Mar 2023
"634","eICh24_05",0.14,8,0,"O",649776,"Synergistales",Mar 2023
"635","eICh24_05",0.13,7,0,"O",188710,"Thermodesulfobacteriales",Mar 2023
"636","eICh24_05",0.04,2,0,"O",641854,"Elusimicrobiales",Mar 2023
"637","eICh24_05",0.02,1,0,"O",1783344,"Endomicrobiales",Mar 2023
"638","eICh24_05",0.05,3,0,"O",203487,"Dictyoglomales",Mar 2023
"639","eICh24_05",0.04,2,0,"O",693072,"Caldisericales",Mar 2023
"640","eICh24_05",0.02,1,0,"O",189769,"Chrysiogenales",Mar 2023
"641","eICh24_06",7.55,538,1,"O",91347,"Enterobacterales",Mar 2023
"642","eICh24_06",2.67,190,1,"O",72274,"Pseudomonadales",Mar 2023
"643","eICh24_06",1.56,111,1,"O",135622,"Alteromonadales",Mar 2023
"644","eICh24_06",1.09,78,1,"O",135614,"Xanthomonadales",Mar 2023
"645","eICh24_06",1.09,78,1,"O",135625,"Pasteurellales",Mar 2023
"646","eICh24_06",0.87,62,1,"O",135623,"Vibrionales",Mar 2023
"647","eICh24_06",0.76,54,1,"O",135619,"Oceanospirillales",Mar 2023
"648","eICh24_06",0.69,49,1,"O",72273,"Thiotrichales",Mar 2023
"649","eICh24_06",0.66,47,1,"O",135613,"Chromatiales",Mar 2023
"650","eICh24_06",0.41,29,0,"O",118969,"Legionellales",Mar 2023
"651","eICh24_06",0.32,23,1,"O",135624,"Aeromonadales",Mar 2023
"652","eICh24_06",0.25,18,1,"O",1706369,"Cellvibrionales",Mar 2023
"653","eICh24_06",0.15,11,1,"O",135618,"Methylococcales",Mar 2023
"654","eICh24_06",0.06,4,1,"O",1240482,"Orbales",Mar 2023
"655","eICh24_06",0.03,2,0,"O",135615,"Cardiobacteriales",Mar 2023
"656","eICh24_06",0.03,2,1,"O",1775403,"Nevskiales",Mar 2023
"657","eICh24_06",3.3,235,1,"O",356,"Rhizobiales",Mar 2023
"658","eICh24_06",1.3,93,1,"O",766,"Rickettsiales",Mar 2023
"659","eICh24_06",1.04,74,1,"O",204455,"Rhodobacterales",Mar 2023
"660","eICh24_06",1.01,72,1,"O",204457,"Sphingomonadales",Mar 2023
"661","eICh24_06",0.97,69,1,"O",204441,"Rhodospirillales",Mar 2023
"662","eICh24_06",0.31,22,1,"O",204458,"Caulobacterales",Mar 2023
"663","eICh24_06",0.08,6,0,"O",54526,"Pelagibacterales",Mar 2023
"664","eICh24_06",0.04,3,0,"O",1191478,"Magnetococcales",Mar 2023
"665","eICh24_06",0.03,2,0,"O",255473,"Parvularculales",Mar 2023
"666","eICh24_06",4.32,308,1,"O",80840,"Burkholderiales",Mar 2023
"667","eICh24_06",0.58,41,1,"O",206351,"Neisseriales",Mar 2023
"668","eICh24_06",0.32,23,1,"O",206389,"Rhodocyclales",Mar 2023
"669","eICh24_06",0.18,13,1,"O",32003,"Nitrosomonadales",Mar 2023
"670","eICh24_06",0.06,4,1,"O",119069,"Hydrogenophilales",Mar 2023
"671","eICh24_06",2.23,159,1,"O",213849,"Campylobacterales",Mar 2023
"672","eICh24_06",0.03,2,0,"O",235899,"Nautiliales",Mar 2023
"673","eICh24_06",0.55,39,1,"O",29,"Myxococcales",Mar 2023
"674","eICh24_06",0.45,32,1,"O",213115,"Desulfovibrionales",Mar 2023
"675","eICh24_06",0.42,30,1,"O",69541,"Desulfuromonadales",Mar 2023
"676","eICh24_06",0.31,22,1,"O",213118,"Desulfobacterales",Mar 2023
"677","eICh24_06",0.13,9,1,"O",213462,"Syntrophobacterales",Mar 2023
"678","eICh24_06",0.13,9,1,"O",213481,"Bdellovibrionales",Mar 2023
"679","eICh24_06",0.06,4,0,"O",453227,"Desulfarculales",Mar 2023
"680","eICh24_06",0.03,2,0,"O",213113,"Desulfurellales",Mar 2023
